vehicle_id,vehicle_type,make_id,make_name,make_type,model_year,vehicle_desc,color,date_stolen,location_id,region,country,population,density
2416,Hatchback,587,Nissan,Standard,2006,TIIDA,Silver,4/5/2022,103,Waikato,New Zealand,513800,21.5
2417,Stationwagon,576,Mazda,Standard,2003,ATENZA,Silver,2/11/2022,102,Auckland,New Zealand,1695200,343.09
2418,Hatchback,576,Mazda,Standard,2005,DEMIO,Silver,3/19/2022,103,Waikato,New Zealand,513800,21.5
2419,Hatchback,576,Mazda,Standard,2004,DEMIO,Blue,1/16/2022,103,Waikato,New Zealand,513800,21.5
2420,Utility,576,Mazda,Standard,2002,BOUNTY,Red,3/31/2022,102,Auckland,New Zealand,1695200,343.09
2421,Utility,540,Ford,Standard,2012,RANGER,White,2/13/2022,104,Bay of Plenty,New Zealand,347700,28.8
2422,Stationwagon,619,Toyota,Standard,1999,ESTIMA,Silver,3/21/2022,102,Auckland,New Zealand,1695200,343.09
2423,Saloon,548,Holden,Standard,2012,CRUZE,Grey,2/27/2022,102,Auckland,New Zealand,1695200,343.09
2424,Utility,540,Ford,Standard,2002,COURIER,Green,3/11/2022,115,Otago,New Zealand,246000,7.89
2425,Stationwagon,576,Mazda,Standard,2006,ATENZA,Black,12/6/2021,109,Wellington,New Zealand,543500,67.52
2426,Saloon,548,Holden,Standard,2003,COMMODORE,Red,12/19/2021,102,Auckland,New Zealand,1695200,343.09
2427,Stationwagon,576,Mazda,Standard,2002,ATENZA,White,3/23/2022,102,Auckland,New Zealand,1695200,343.09
2428,Hatchback,611,Suzuki,Standard,2006,SWIFT,Yellow,12/17/2021,109,Wellington,New Zealand,543500,67.52
2429,Utility,576,Mazda,Standard,2006,BONGO,White,10/30/2021,102,Auckland,New Zealand,1695200,343.09
2430,Hatchback,633,Volkswagen,Standard,2003,GOLF,Black,1/17/2022,111,Nelson,New Zealand,54500,129.15
2431,Utility,587,Nissan,Standard,2012,NAVARA,Silver,2/22/2022,114,Canterbury,New Zealand,655000,14.72
2432,Stationwagon,576,Mazda,Standard,2002,ATENZA,Red,12/16/2021,109,Wellington,New Zealand,543500,67.52
2433,Stationwagon,610,Subaru,Standard,2000,LEGACY,Black,11/26/2021,104,Bay of Plenty,New Zealand,347700,28.8
2434,Saloon,610,Subaru,Standard,2009,LEGACY,Black,3/25/2022,111,Nelson,New Zealand,54500,129.15
2435,Light Van,619,Toyota,Standard,2012,HIACE,White,11/22/2021,102,Auckland,New Zealand,1695200,343.09
2436,Stationwagon,540,Ford,Standard,2002,EXPLORER,Green,3/7/2022,104,Bay of Plenty,New Zealand,347700,28.8
2437,Utility,548,Holden,Standard,2012,COLORADO,Silver,1/8/2022,107,Taranaki,New Zealand,127300,17.55
2438,Stationwagon,587,Nissan,Standard,2001,ELGRAND,White,3/14/2022,111,Nelson,New Zealand,54500,129.15
2439,Hatchback,540,Ford,Standard,2012,FOCUS,Black,4/1/2022,102,Auckland,New Zealand,1695200,343.09
2440,Sports Car,507,Audi,Standard,2011,RS5,Grey,1/16/2022,102,Auckland,New Zealand,1695200,343.09
2441,Hatchback,587,Nissan,Standard,2005,TIIDA,Silver,11/30/2021,109,Wellington,New Zealand,543500,67.52
2442,Saloon,576,Mazda,Standard,2005,AXELA,White,3/25/2022,105,Gisborne,New Zealand,52100,6.21
2443,Utility,580,Mitsubishi,Standard,2012,TRITON,Silver,1/11/2022,115,Otago,New Zealand,246000,7.89
2444,Saloon,548,Holden,Standard,2001,VX COMMODORE,Silver,2/23/2022,103,Waikato,New Zealand,513800,21.5
2445,Hatchback,619,Toyota,Standard,2005,COROLLA,Blue,1/7/2022,111,Nelson,New Zealand,54500,129.15
2446,Utility,619,Toyota,Standard,2001,HILUX,White,1/25/2022,109,Wellington,New Zealand,543500,67.52
2447,Hatchback,576,Mazda,Standard,2005,DEMIO,Silver,3/18/2022,109,Wellington,New Zealand,543500,67.52
2448,Saloon,587,Nissan,Standard,2004,TIIDA,Blue,4/5/2022,102,Auckland,New Zealand,1695200,343.09
2449,Utility,540,Ford,Standard,2006,FALCON UTE,Grey,2/11/2022,104,Bay of Plenty,New Zealand,347700,28.8
2450,Saloon,619,Toyota,Standard,2004,CAMRY,Gold,12/9/2021,102,Auckland,New Zealand,1695200,343.09
2451,Utility,576,Mazda,Standard,2002,BOUNTY,White,3/17/2022,109,Wellington,New Zealand,543500,67.52
2452,Saloon,576,Mazda,Standard,2003,ATENZA,White,11/4/2021,109,Wellington,New Zealand,543500,67.52
2453,Saloon,540,Ford,Standard,2002,FALCON,Silver,2/12/2022,114,Canterbury,New Zealand,655000,14.72
2454,Stationwagon,619,Toyota,Standard,1988,LANDCRUISER,White,4/2/2022,114,Canterbury,New Zealand,655000,14.72
2455,Utility,540,Ford,Standard,2012,RANGER,Grey,1/17/2022,102,Auckland,New Zealand,1695200,343.09
2456,Saloon,548,Holden,Standard,2012,CRUZE,Silver,3/7/2022,102,Auckland,New Zealand,1695200,343.09
2457,Utility,540,Ford,Standard,2008,RANGER,Red,3/6/2022,114,Canterbury,New Zealand,655000,14.72
2458,Flat Deck Truck,580,Mitsubishi,Standard,2008,L200,White,2/22/2022,102,Auckland,New Zealand,1695200,343.09
2459,Saloon,587,Nissan,Standard,2005,TIIDA,Blue,4/5/2022,102,Auckland,New Zealand,1695200,343.09
2460,Light Van,619,Toyota,Standard,2000,HIACE,White,10/14/2021,102,Auckland,New Zealand,1695200,343.09
2461,Saloon,580,Mitsubishi,Standard,1999,GALANT,Blue,1/1/2022,107,Taranaki,New Zealand,127300,17.55
2462,Saloon,587,Nissan,Standard,2007,TIIDA,White,11/30/2021,102,Auckland,New Zealand,1695200,343.09
2463,Stationwagon,619,Toyota,Standard,1994,HIACE,Gold,3/31/2022,109,Wellington,New Zealand,543500,67.52
2464,Hatchback,611,Suzuki,Standard,2006,SWIFT,Orange,2/3/2022,104,Bay of Plenty,New Zealand,347700,28.8
2465,Hatchback,576,Mazda,Standard,2002,ATENZA,Silver,11/11/2021,114,Canterbury,New Zealand,655000,14.72
2466,Stationwagon,540,Ford,Standard,2012,TERRITORY,White,10/12/2021,102,Auckland,New Zealand,1695200,343.09
2467,Utility,540,Ford,Standard,2001,COURIER,Green,3/4/2022,104,Bay of Plenty,New Zealand,347700,28.8
2468,Convertible,634,Volvo,Luxury,2003,C70,White,10/14/2021,102,Auckland,New Zealand,1695200,343.09
2469,Hatchback,611,Suzuki,Standard,2012,SWIFT,Orange,3/22/2022,102,Auckland,New Zealand,1695200,343.09
2470,Stationwagon,610,Subaru,Standard,2005,LEGACY,Black,3/27/2022,109,Wellington,New Zealand,543500,67.52
2471,Stationwagon,548,Holden,Standard,2012,COMMODORE,Green,3/18/2022,106,Hawke's Bay,New Zealand,182700,12.92
2472,Hatchback,587,Nissan,Standard,2005,TIIDA,Silver,3/29/2022,114,Canterbury,New Zealand,655000,14.72
2473,Stationwagon,580,Mitsubishi,Standard,2012,OUTLANDER,White,11/7/2021,114,Canterbury,New Zealand,655000,14.72
2474,Stationwagon,610,Subaru,Standard,2009,LEGACY,White,10/28/2021,114,Canterbury,New Zealand,655000,14.72
2475,Hatchback,611,Suzuki,Standard,2012,SWIFT,Silver,3/22/2022,102,Auckland,New Zealand,1695200,343.09
2476,Stationwagon,580,Mitsubishi,Standard,2005,OUTLANDER,Black,3/20/2022,102,Auckland,New Zealand,1695200,343.09
2477,Saloon,587,Nissan,Standard,2005,BLUEBIRD,Green,1/7/2022,107,Taranaki,New Zealand,127300,17.55
2478,Hatchback,587,Nissan,Standard,2004,CUBE,Grey,4/5/2022,103,Waikato,New Zealand,513800,21.5
2479,Stationwagon,619,Toyota,Standard,1999,HILUX,White,12/30/2021,104,Bay of Plenty,New Zealand,347700,28.8
2480,Utility,619,Toyota,Standard,2012,HILUX,White,1/30/2022,101,Northland,New Zealand,201500,16.11
2481,Saloon,619,Toyota,Standard,2005,MARKX,Silver,12/17/2021,114,Canterbury,New Zealand,655000,14.72
2482,Stationwagon,580,Mitsubishi,Standard,2007,OUTLANDER,Silver,12/12/2021,108,Manawatū-Whanganui,New Zealand,258200,11.62
2483,Stationwagon,559,Jeep,Standard,2018,COMPASS,Black,3/21/2022,102,Auckland,New Zealand,1695200,343.09
2484,Hatchback,550,Honda,Standard,1997,CIVIC,Green,12/11/2021,109,Wellington,New Zealand,543500,67.52
2485,Stationwagon,550,Honda,Standard,2005,EDIX,Blue,10/15/2021,102,Auckland,New Zealand,1695200,343.09
2486,Stationwagon,576,Mazda,Standard,2007,ATENZA,Silver,4/4/2022,109,Wellington,New Zealand,543500,67.52
2487,Saloon,512,BMW,Luxury,2001,520I,Blue,2/25/2022,102,Auckland,New Zealand,1695200,343.09
2488,Stationwagon,580,Mitsubishi,Standard,2005,OUTLANDER,Grey,12/2/2021,114,Canterbury,New Zealand,655000,14.72
2489,Stationwagon,619,Toyota,Standard,2005,IPSUM,White,3/23/2022,102,Auckland,New Zealand,1695200,343.09
2490,Stationwagon,610,Subaru,Standard,2003,IMPREZA,Silver,4/3/2022,103,Waikato,New Zealand,513800,21.5
2491,Stationwagon,619,Toyota,Standard,1996,CALDINA,Red,3/25/2022,115,Otago,New Zealand,246000,7.89
2492,Utility,619,Toyota,Standard,2012,HILUX,Black,11/6/2021,114,Canterbury,New Zealand,655000,14.72
2493,Hatchback,576,Mazda,Standard,2005,DEMIO,Silver,2/9/2022,103,Waikato,New Zealand,513800,21.5
2494,Hatchback,587,Nissan,Standard,2005,TIIDA,Silver,4/4/2022,101,Northland,New Zealand,201500,16.11
2495,Saloon,580,Mitsubishi,Standard,1996,MIRAGE,Silver,1/1/2022,102,Auckland,New Zealand,1695200,343.09
2496,Hatchback,548,Holden,Standard,2012,BARINA SPARK,Silver,3/1/2022,102,Auckland,New Zealand,1695200,343.09
2497,Saloon,592,Peugeot,Standard,2009,407,Black,12/5/2021,104,Bay of Plenty,New Zealand,347700,28.8
2498,Hatchback,521,Chery,Standard,2012,J1,Black,1/30/2022,102,Auckland,New Zealand,1695200,343.09
2499,Saloon,540,Ford,Standard,2012,FALCON,Red,12/11/2021,105,Gisborne,New Zealand,52100,6.21
2500,Stationwagon,633,Volkswagen,Standard,2007,GOLF,Blue,3/4/2022,108,Manawatū-Whanganui,New Zealand,258200,11.62
2501,Stationwagon,550,Honda,Standard,2005,ODYSSEY,White,3/27/2022,102,Auckland,New Zealand,1695200,343.09
2502,Utility,587,Nissan,Standard,2012,NAVARA,Silver,11/11/2021,101,Northland,New Zealand,201500,16.11
2503,Hatchback,576,Mazda,Standard,2005,DEMIO,Blue,4/4/2022,102,Auckland,New Zealand,1695200,343.09
2504,Hatchback,619,Toyota,Standard,2012,COROLLA,Silver,3/31/2022,104,Bay of Plenty,New Zealand,347700,28.8
2505,Hatchback,611,Suzuki,Standard,2005,SWIFT,Silver,1/14/2022,108,Manawatū-Whanganui,New Zealand,258200,11.62
2506,Saloon,548,Holden,Standard,2007,COMMODORE,Green,12/23/2021,111,Nelson,New Zealand,54500,129.15
2507,Hatchback,619,Toyota,Standard,2013,YARIS,Blue,2/7/2022,103,Waikato,New Zealand,513800,21.5
2508,Hatchback,619,Toyota,Standard,2003,CALDINA,Orange,3/30/2022,102,Auckland,New Zealand,1695200,343.09
2509,Stationwagon,610,Subaru,Standard,2006,LEGACY,Silver,3/24/2022,102,Auckland,New Zealand,1695200,343.09
2510,Hatchback,576,Mazda,Standard,2001,626,Green,1/13/2022,102,Auckland,New Zealand,1695200,343.09
2511,Saloon,550,Honda,Standard,2005,ACCORD,Black,3/28/2022,102,Auckland,New Zealand,1695200,343.09
2512,Hatchback,587,Nissan,Standard,2005,TIIDA,Silver,2/8/2022,102,Auckland,New Zealand,1695200,343.09
2513,Stationwagon,576,Mazda,Standard,2007,ATENZA,Silver,1/8/2022,103,Waikato,New Zealand,513800,21.5
2514,Saloon,577,Mercedes-Benz,Luxury,2008,CLS,Silver,12/12/2021,104,Bay of Plenty,New Zealand,347700,28.8
2515,Saloon,587,Nissan,Standard,2007,BLUEBIRD,Red,11/21/2021,102,Auckland,New Zealand,1695200,343.09
2516,Hatchback,550,Honda,Standard,2004,FIT,Red,3/12/2022,103,Waikato,New Zealand,513800,21.5
2517,Saloon,610,Subaru,Standard,2004,LEGACY,Blue,12/17/2021,102,Auckland,New Zealand,1695200,343.09
2518,Hatchback,611,Suzuki,Standard,2006,SWIFT,White,12/22/2021,103,Waikato,New Zealand,513800,21.5
2519,Utility,580,Mitsubishi,Standard,1997,L200,Green,10/12/2021,104,Bay of Plenty,New Zealand,347700,28.8
2520,Hatchback,576,Mazda,Standard,2005,DEMIO,Silver,2/28/2022,102,Auckland,New Zealand,1695200,343.09
2521,Stationwagon,619,Toyota,Standard,2000,LANDCRUISER,Silver,12/1/2021,102,Auckland,New Zealand,1695200,343.09
2522,Saloon,550,Honda,Standard,2001,ACCORD,Black,11/6/2021,102,Auckland,New Zealand,1695200,343.09
2523,Stationwagon,576,Mazda,Standard,2006,ATENZA,Black,1/30/2022,102,Auckland,New Zealand,1695200,343.09
2524,Hatchback,576,Mazda,Standard,2005,DEMIO,White,4/6/2022,102,Auckland,New Zealand,1695200,343.09
2525,Utility,619,Toyota,Standard,2013,HILUX,White,11/24/2021,108,Manawatū-Whanganui,New Zealand,258200,11.62
2526,Utility,540,Ford,Standard,2013,RANGER,Silver,11/23/2021,104,Bay of Plenty,New Zealand,347700,28.8
2527,Stationwagon,619,Toyota,Standard,1998,LAND CRUISER PRADO,White,2/15/2022,102,Auckland,New Zealand,1695200,343.09
2528,Utility,587,Nissan,Standard,2013,NAVARA,Black,2/6/2022,103,Waikato,New Zealand,513800,21.5
2529,Saloon,587,Nissan,Standard,2005,TEANA,Silver,3/30/2022,102,Auckland,New Zealand,1695200,343.09
2530,Cab and Chassis Only,587,Nissan,Standard,2013,NAVARA,Silver,1/1/2022,103,Waikato,New Zealand,513800,21.5
2531,Hatchback,619,Toyota,Standard,2013,COROLLA,Silver,12/13/2021,101,Northland,New Zealand,201500,16.11
2532,Saloon,619,Toyota,Standard,2004,AVENSIS,Blue,2/14/2022,102,Auckland,New Zealand,1695200,343.09
2533,Saloon,577,Mercedes-Benz,Luxury,2006,CLS,Silver,11/17/2021,102,Auckland,New Zealand,1695200,343.09
2534,Stationwagon,576,Mazda,Standard,1999,FAMILIA,Silver,1/13/2022,107,Taranaki,New Zealand,127300,17.55
2535,Hatchback,587,Nissan,Standard,2005,TIIDA,Black,4/2/2022,102,Auckland,New Zealand,1695200,343.09
2536,Stationwagon,507,Audi,Standard,2004,S4,Black,2/24/2022,114,Canterbury,New Zealand,655000,14.72
2537,Stationwagon,548,Holden,Standard,2010,COMMODORE,Black,11/10/2021,107,Taranaki,New Zealand,127300,17.55
2538,Hatchback,611,Suzuki,Standard,2009,SWIFT,Black,10/10/2021,101,Northland,New Zealand,201500,16.11
2539,Sports Car,577,Mercedes-Benz,Luxury,2016,E,White,3/4/2022,114,Canterbury,New Zealand,655000,14.72
2540,Stationwagon,576,Mazda,Standard,2004,AXELA,Grey,11/7/2021,104,Bay of Plenty,New Zealand,347700,28.8
2541,Utility,587,Nissan,Standard,1991,NAVARA,Blue,1/8/2022,108,Manawatū-Whanganui,New Zealand,258200,11.62
2542,Saloon,633,Volkswagen,Standard,2006,PASSAT,White,3/26/2022,102,Auckland,New Zealand,1695200,343.09
2543,Stationwagon,576,Mazda,Standard,2008,AXELA,Black,3/16/2022,104,Bay of Plenty,New Zealand,347700,28.8
2544,Stationwagon,548,Holden,Standard,2013,CAPTIVA,White,2/26/2022,102,Auckland,New Zealand,1695200,343.09
2545,Saloon,512,BMW,Luxury,2007,320I,Black,10/11/2021,102,Auckland,New Zealand,1695200,343.09
2546,Sports Car,576,Mazda,Standard,1998,ROADSTER,Green,10/18/2021,105,Gisborne,New Zealand,52100,6.21
2547,Stationwagon,580,Mitsubishi,Standard,2014,OUTLANDER,Black,10/16/2021,106,Hawke's Bay,New Zealand,182700,12.92
2548,Stationwagon,619,Toyota,Standard,2004,IPSUM,Silver,12/15/2021,102,Auckland,New Zealand,1695200,343.09
2549,Hatchback,619,Toyota,Standard,2004,VITZ,Red,4/2/2022,102,Auckland,New Zealand,1695200,343.09
2550,Saloon,550,Honda,Standard,2007,ACCORD,Black,11/19/2021,109,Wellington,New Zealand,543500,67.52
2551,Hatchback,576,Mazda,Standard,2006,DEMIO,Silver,4/4/2022,111,Nelson,New Zealand,54500,129.15
2552,Saloon,550,Honda,Standard,1998,ACCORD,Red,10/7/2021,101,Northland,New Zealand,201500,16.11
2553,Saloon,512,BMW,Luxury,2003,760I,White,12/27/2021,104,Bay of Plenty,New Zealand,347700,28.8
2554,Light Van,619,Toyota,Standard,2006,HIACE,Silver,3/14/2022,102,Auckland,New Zealand,1695200,343.09
2555,Stationwagon,548,Holden,Standard,2013,CAPTIVA,Red,3/6/2022,102,Auckland,New Zealand,1695200,343.09
2556,Stationwagon,576,Mazda,Standard,2006,ATENZA,Purple,2/6/2022,105,Gisborne,New Zealand,52100,6.21
2557,Saloon,580,Mitsubishi,Standard,1979,LANCER,Gold,11/3/2021,102,Auckland,New Zealand,1695200,343.09
2558,Saloon,540,Ford,Standard,2013,FALCON,Blue,3/11/2022,101,Northland,New Zealand,201500,16.11
2559,Hatchback,522,Chevrolet,Standard,2008,CRUZE,Grey,4/4/2022,102,Auckland,New Zealand,1695200,343.09
2560,Saloon,587,Nissan,Standard,2006,BLUEBIRD,Silver,3/14/2022,105,Gisborne,New Zealand,52100,6.21
2561,Utility,580,Mitsubishi,Standard,2001,TRITON,White,2/14/2022,107,Taranaki,New Zealand,127300,17.55
2562,Utility,580,Mitsubishi,Standard,2013,TRITON,Grey,12/2/2021,101,Northland,New Zealand,201500,16.11
2563,Utility,580,Mitsubishi,Standard,2013,TRITON,Grey,12/3/2021,101,Northland,New Zealand,201500,16.11
2564,Stationwagon,576,Mazda,Standard,2013,MAZDA6,Red,1/8/2022,114,Canterbury,New Zealand,655000,14.72
2565,Stationwagon,587,Nissan,Standard,2006,WINGROAD,Silver,3/28/2022,102,Auckland,New Zealand,1695200,343.09
2566,Hatchback,576,Mazda,Standard,2004,DEMIO,Orange,4/5/2022,106,Hawke's Bay,New Zealand,182700,12.92
2567,Stationwagon,619,Toyota,Standard,2004,ESTIMA,White,3/12/2022,103,Waikato,New Zealand,513800,21.5
2568,Saloon,550,Honda,Standard,2006,CIVIC,Red,2/17/2022,109,Wellington,New Zealand,543500,67.52
2569,Hatchback,550,Honda,Standard,2004,FIT,Green,3/6/2022,102,Auckland,New Zealand,1695200,343.09
2570,Stationwagon,619,Toyota,Standard,1990,HILUX,Blue,11/14/2021,102,Auckland,New Zealand,1695200,343.09
2571,Stationwagon,619,Toyota,Standard,2005,ISIS,Silver,2/3/2022,114,Canterbury,New Zealand,655000,14.72
2572,Hatchback,576,Mazda,Standard,2006,DEMIO,Silver,1/23/2022,101,Northland,New Zealand,201500,16.11
2573,Hatchback,619,Toyota,Standard,2013,COROLLA,White,3/31/2022,102,Auckland,New Zealand,1695200,343.09
2574,Saloon,548,Holden,Standard,2003,COMMODORE,Black,4/1/2022,103,Waikato,New Zealand,513800,21.5
2575,Hatchback,512,BMW,Luxury,2005,120I,Red,2/19/2022,114,Canterbury,New Zealand,655000,14.72
2576,Saloon,619,Toyota,Standard,2010,PRIUS,White,3/27/2022,102,Auckland,New Zealand,1695200,343.09
2577,Hatchback,587,Nissan,Standard,2005,TIIDA,Blue,1/15/2022,102,Auckland,New Zealand,1695200,343.09
2578,Hatchback,587,Nissan,Standard,2005,TIIDA,Silver,4/3/2022,102,Auckland,New Zealand,1695200,343.09
2579,Hatchback,576,Mazda,Standard,2006,DEMIO,White,1/31/2022,109,Wellington,New Zealand,543500,67.52
2580,Hatchback,633,Volkswagen,Standard,2008,GOLF,White,10/20/2021,104,Bay of Plenty,New Zealand,347700,28.8
2581,Trailer,562,Kea,Standard,2006,K85SAT,Silver,1/18/2022,102,Auckland,New Zealand,1695200,343.09
2582,Stationwagon,619,Toyota,Standard,1993,HILUX,Green,11/26/2021,104,Bay of Plenty,New Zealand,347700,28.8
2583,Boat Trailer,623,Trailer,Standard,2006,HOSKING,Grey,3/24/2022,104,Bay of Plenty,New Zealand,347700,28.8
2584,Trailer,623,Trailer,Standard,2006,DOMESTIC,Silver,12/29/2021,104,Bay of Plenty,New Zealand,347700,28.8
2585,Trailer - Heavy,562,Kea,Standard,2006,TRAILER,Silver,12/29/2021,111,Nelson,New Zealand,54500,129.15
2586,Boat Trailer,623,Trailer,Standard,2006,BOAT,Silver,12/1/2021,103,Waikato,New Zealand,513800,21.5
2587,Trailer - Heavy,506,Atlas,Standard,2006,XAS136,Yellow,1/14/2022,104,Bay of Plenty,New Zealand,347700,28.8
2588,Trailer - Heavy,597,Reid,Standard,2006,TRAILER,Silver,2/17/2022,114,Canterbury,New Zealand,655000,14.72
2589,Trailer,562,Kea,Standard,2006,K855A,Silver,10/23/2021,103,Waikato,New Zealand,513800,21.5
2590,Saloon,576,Mazda,Standard,2004,AXELA,Red,2/22/2022,114,Canterbury,New Zealand,655000,14.72
2591,Saloon,576,Mazda,Standard,2002,ATENZA,Blue,4/1/2022,109,Wellington,New Zealand,543500,67.52
2592,Stationwagon,587,Nissan,Standard,1997,PULSAR,Black,2/10/2022,106,Hawke's Bay,New Zealand,182700,12.92
2593,Stationwagon,576,Mazda,Standard,1999,FAMILIA,White,3/1/2022,107,Taranaki,New Zealand,127300,17.55
2594,Saloon,548,Holden,Standard,2013,COMMODORE,Green,10/23/2021,109,Wellington,New Zealand,543500,67.52
2595,Saloon,587,Nissan,Standard,2007,BLUEBIRD,Silver,3/30/2022,102,Auckland,New Zealand,1695200,343.09
2596,Stationwagon,576,Mazda,Standard,2006,ATENZA,Black,4/1/2022,102,Auckland,New Zealand,1695200,343.09
2597,Utility,619,Toyota,Standard,2000,HILUX,White,4/2/2022,114,Canterbury,New Zealand,655000,14.72
2598,Saloon,587,Nissan,Standard,2004,TEANA,White,11/10/2021,105,Gisborne,New Zealand,52100,6.21
2599,Stationwagon,576,Mazda,Standard,2006,ATENZA,Silver,2/23/2022,107,Taranaki,New Zealand,127300,17.55
2600,Stationwagon,540,Ford,Standard,2004,TERRITORY,Silver,2/26/2022,114,Canterbury,New Zealand,655000,14.72
2601,Utility,587,Nissan,Standard,2002,NAVARA,Silver,1/7/2022,102,Auckland,New Zealand,1695200,343.09
2602,Hatchback,576,Mazda,Standard,2004,DEMIO,White,11/4/2021,105,Gisborne,New Zealand,52100,6.21
2603,Stationwagon,619,Toyota,Standard,2006,AVENSIS,Silver,10/11/2021,109,Wellington,New Zealand,543500,67.52
2604,Stationwagon,548,Holden,Standard,2001,VX COMMODORE,Green,12/22/2021,103,Waikato,New Zealand,513800,21.5
2605,Light Van,587,Nissan,Standard,2008,CARAVAN,White,10/14/2021,114,Canterbury,New Zealand,655000,14.72
2606,Saloon,540,Ford,Standard,2013,FALCON,Blue,11/12/2021,105,Gisborne,New Zealand,52100,6.21
2607,Saloon,610,Subaru,Standard,2002,LEGACY,Silver,1/28/2022,109,Wellington,New Zealand,543500,67.52
2608,Hatchback,548,Holden,Standard,2013,BARINA SPARK,Black,3/28/2022,102,Auckland,New Zealand,1695200,343.09
2609,Utility,544,Great Wall,Standard,2013,V200,Black,2/18/2022,103,Waikato,New Zealand,513800,21.5
2610,Hatchback,633,Volkswagen,Standard,2004,BEETLE,Black,12/25/2021,102,Auckland,New Zealand,1695200,343.09
2611,Stationwagon,576,Mazda,Standard,2005,DEMIO,Red,11/6/2021,109,Wellington,New Zealand,543500,67.52
2612,Light Van,540,Ford,Standard,2008,TRANSIT,White,1/18/2022,102,Auckland,New Zealand,1695200,343.09
2613,Saloon,550,Honda,Standard,2005,CIVIC,White,3/9/2022,109,Wellington,New Zealand,543500,67.52
2614,Cab and Chassis Only,556,Isuzu,Standard,2007,NQR,White,1/17/2022,102,Auckland,New Zealand,1695200,343.09
2615,Utility,587,Nissan,Standard,2013,NAVARA,Red,4/2/2022,103,Waikato,New Zealand,513800,21.5
2616,Utility,587,Nissan,Standard,2003,NAVARA,White,11/9/2021,114,Canterbury,New Zealand,655000,14.72
2617,Saloon,548,Holden,Standard,2013,COMMODORE,White,1/25/2022,114,Canterbury,New Zealand,655000,14.72
2618,Stationwagon,580,Mitsubishi,Standard,2006,OUTLANDER,White,1/18/2022,103,Waikato,New Zealand,513800,21.5
2619,Hatchback,576,Mazda,Standard,2006,DEMIO,White,2/26/2022,109,Wellington,New Zealand,543500,67.52
2620,Saloon,610,Subaru,Standard,1994,IMPREZA,White,4/2/2022,114,Canterbury,New Zealand,655000,14.72
